,plotID,longitude,latitude,collectYear,collectDOY,soil_pH,soil_moisture,temp_celsius,precip_mm,temp_seasonality,precip_seasonality,fungal_diversity,domain,site,collectDate,shannon_diversity
3475,LENO_064,-88.160721,31.854295,2016,307,4.47,0.11599999999999999,17.95727273,1510.181818,67.499,20.0,20,Ozarks Complex,LENO,2016-11-02,2.1411495320696106
3476,TALL_001,-87.432705,32.977665,2016,110,3.77,0.233,17.1,1425.0,71.54,18.0,6,Ozarks Complex,TALL,2016-04-19,1.1790763948661422
3477,TALL_051,-87.39729399999999,32.950156,2016,110,3.92,0.23,17.1,1425.0,71.54,18.0,6,Ozarks Complex,TALL,2016-04-19,0.3021581981744108
3478,TALL_054,-87.39726800000001,32.948795000000004,2016,111,4.08,0.162,17.1,1425.0,71.54,18.0,10,Ozarks Complex,TALL,2016-04-20,1.3313096788159653
3479,TALL_047,-87.398914,32.951498,2016,235,4.56,0.611,17.1,1425.0,71.54,18.0,22,Ozarks Complex,TALL,2016-08-22,1.6426237139993511
3480,TALL_047,-87.398914,32.951498,2016,235,5.4,2.289,17.1,1425.0,71.54,18.0,22,Ozarks Complex,TALL,2016-08-22,2.078915584530441
3481,TALL_047,-87.398914,32.951498,2016,235,4.19,0.759,17.1,1425.0,71.54,18.0,12,Ozarks Complex,TALL,2016-08-22,0.8992922501807443
3482,TALL_051,-87.39729399999999,32.950156,2016,235,4.15,1.0,17.1,1425.0,71.54,18.0,19,Ozarks Complex,TALL,2016-08-22,1.9310066572903342
3483,TALL_051,-87.39729399999999,32.950156,2016,235,3.74,0.75,17.1,1425.0,71.54,18.0,11,Ozarks Complex,TALL,2016-08-22,1.2127997751895894
3484,TALL_054,-87.39726800000001,32.948795000000004,2016,298,4.06,0.031,17.1,1425.0,71.54,18.0,24,Ozarks Complex,TALL,2016-10-24,1.8659799193293314
3485,TALL_054,-87.39726800000001,32.948795000000004,2016,298,3.72,0.111,17.1,1425.0,71.54,18.0,10,Ozarks Complex,TALL,2016-10-24,1.2086388347287356
3486,TALL_054,-87.39726800000001,32.948795000000004,2016,298,4.03,0.031,17.1,1425.0,71.54,18.0,12,Ozarks Complex,TALL,2016-10-24,1.1729058716701735
3487,TALL_006,-87.44613100000001,32.898842,2016,298,4.4,0.031,17.1,1425.0,71.54,18.0,12,Ozarks Complex,TALL,2016-10-24,1.124796420831841
3488,TALL_006,-87.44613100000001,32.898842,2016,298,4.13,0.163,17.1,1425.0,71.54,18.0,10,Ozarks Complex,TALL,2016-10-24,1.1616837390246206
3489,TALL_051,-87.39729399999999,32.950156,2016,298,4.0,0.075,17.1,1425.0,71.54,18.0,20,Ozarks Complex,TALL,2016-10-24,1.4444223481201852
3490,TALL_051,-87.39729399999999,32.950156,2016,298,4.47,0.02,17.1,1425.0,71.54,18.0,14,Ozarks Complex,TALL,2016-10-24,1.1709587524901117
3491,TALL_051,-87.39729399999999,32.950156,2016,298,3.91,0.063,17.1,1425.0,71.54,18.0,19,Ozarks Complex,TALL,2016-10-24,1.477627798829246
3492,TALL_003,-87.41533299999999,32.893534,2016,298,4.06,0.075,17.1,1425.0,71.54,18.0,10,Ozarks Complex,TALL,2016-10-24,0.6456503232742524
3493,TALL_003,-87.41533299999999,32.893534,2016,298,4.37,0.031,17.1,1425.0,71.54,18.0,26,Ozarks Complex,TALL,2016-10-24,2.0339376463943664
3494,TALL_003,-87.41533299999999,32.893534,2016,298,5.05,0.064,17.1,1425.0,71.54,18.0,9,Ozarks Complex,TALL,2016-10-24,1.9864771108791435
3495,TALL_044,-87.39760600000001,32.952869,2016,298,4.28,0.040999999999999995,17.1,1425.0,71.54,18.0,14,Ozarks Complex,TALL,2016-10-24,1.4188058695851908
3496,TALL_044,-87.39760600000001,32.952869,2016,298,4.89,0.031,17.1,1425.0,71.54,18.0,19,Ozarks Complex,TALL,2016-10-24,1.2362457466268597
3497,TALL_044,-87.39760600000001,32.952869,2016,298,4.27,0.02,17.1,1425.0,71.54,18.0,21,Ozarks Complex,TALL,2016-10-24,0.9415088784884492
3498,TALL_004,-87.432614,32.957884,2016,298,3.81,0.124,17.1,1425.0,71.54,18.0,12,Ozarks Complex,TALL,2016-10-24,1.3200537684697076
3499,TALL_047,-87.398914,32.951498,2016,298,4.32,0.040999999999999995,17.1,1425.0,71.54,18.0,26,Ozarks Complex,TALL,2016-10-24,2.315505171236683
3500,TALL_047,-87.398914,32.951498,2016,298,4.49,0.042,17.1,1425.0,71.54,18.0,18,Ozarks Complex,TALL,2016-10-24,1.6555154694759937
3501,TALL_004,-87.432614,32.957884,2016,298,4.78,0.031,17.1,1425.0,71.54,18.0,16,Ozarks Complex,TALL,2016-10-24,1.6706246224831431
3502,TALL_047,-87.398914,32.951498,2016,298,4.51,0.053,17.1,1425.0,71.54,18.0,21,Ozarks Complex,TALL,2016-10-24,2.024045998546972
3503,TALL_007,-87.42694,32.974426,2016,301,4.08,0.040999999999999995,17.1,1425.0,71.54,18.0,14,Ozarks Complex,TALL,2016-10-27,1.6080259559808598
3504,TALL_007,-87.42694,32.974426,2016,301,4.38,0.021,17.1,1425.0,71.54,18.0,15,Ozarks Complex,TALL,2016-10-27,1.1381526813156833
3505,TALL_007,-87.42694,32.974426,2016,301,3.74,0.078,17.1,1425.0,71.54,18.0,7,Ozarks Complex,TALL,2016-10-27,1.2758126587421401
3506,TALL_001,-87.432705,32.977665,2016,301,4.18,0.033,17.1,1425.0,71.54,18.0,11,Ozarks Complex,TALL,2016-10-27,0.8519394774994695
3507,TALL_001,-87.432705,32.977665,2016,301,3.96,0.059000000000000004,17.1,1425.0,71.54,18.0,12,Ozarks Complex,TALL,2016-10-27,1.3309177038233495
3508,TALL_001,-87.432705,32.977665,2016,301,3.5,1.0,17.1,1425.0,71.54,18.0,23,Ozarks Complex,TALL,2016-10-27,1.4739533888735261
3509,NOGP_064,-100.91376899999999,46.770749,2016,200,6.81,0.252,5.4,418.0,115.24,65.0,6,Northern Plains,NOGP,2016-07-18,0.08167712355912654
3510,NOGP_061,-100.912511,46.76806,2016,200,5.4,0.282,5.4,418.0,115.24,65.0,6,Northern Plains,NOGP,2016-07-18,1.5579332100278889
3511,NOGP_065,-100.91806,46.770139,2016,200,6.39,0.221,5.4,418.0,115.24,65.0,6,Northern Plains,NOGP,2016-07-18,0.8477496984060342
3512,NOGP_003,-100.916415,46.800934000000005,2016,202,7.18,0.318,5.4,418.0,115.24,65.0,4,Northern Plains,NOGP,2016-07-20,1.1067369378174885
3513,WOOD_004,-99.253801,47.125840000000004,2016,105,6.53,0.251,4.6,431.0,121.21,71.0,9,Northern Plains,WOOD,2016-04-14,1.6203956429836444
3514,WOOD_045,-99.246302,47.127465,2016,105,6.55,0.22,4.6,431.0,121.21,71.0,3,Northern Plains,WOOD,2016-04-14,0.38533019049244
3515,WOOD_045,-99.246302,47.127465,2016,105,7.5,0.253,4.6,431.0,121.21,71.0,9,Northern Plains,WOOD,2016-04-14,0.9516833986298402
3516,WOOD_004,-99.253801,47.125840000000004,2016,195,6.68,0.297,4.6,431.0,121.21,71.0,4,Northern Plains,WOOD,2016-07-13,0.6355439884513272
3517,WOOD_004,-99.253801,47.125840000000004,2017,130,6.62,0.254,4.6,431.0,121.21,71.0,8,Northern Plains,WOOD,2017-05-10,0.9233516424399155
3518,CPER_002,-104.729248,40.810934,2016,104,6.19,0.105,8.452466368,364.7399103,85.24955157,58.21076233,9,Central Plains,CPER,2016-04-13,1.3768574309573558
3519,CPER_046,-104.747096,40.817296999999996,2016,200,6.57,0.045,8.452466368,364.7399103,85.24955157,58.21076233,5,Central Plains,CPER,2016-07-18,1.130883706873227
3520,CPER_006,-104.748078,40.814769,2016,201,5.85,0.04,8.452466368,364.7399103,85.24955157,58.21076233,6,Central Plains,CPER,2016-07-19,0.8524411826498461
3521,CPER_006,-104.748078,40.814769,2016,201,6.04,0.04,8.452466368,364.7399103,85.24955157,58.21076233,4,Central Plains,CPER,2016-07-19,0.7325369539034027
3522,STER_018,-103.0346,40.465261,2016,228,6.43,0.16,9.2,419.0,92.3,72.0,4,Central Plains,STER,2016-08-15,1.2924824833209865
3523,STER_006,-103.035332,40.463935,2016,228,6.04,0.111,9.2,419.0,92.3,72.0,6,Central Plains,STER,2016-08-15,1.5936423761540668
3524,STER_006,-103.035332,40.463935,2016,228,6.23,0.061,9.2,419.0,92.3,72.0,5,Central Plains,STER,2016-08-15,1.1165607927826913
3525,STER_035,-103.016662,40.469719,2016,230,7.56,0.065,9.2,419.0,92.3,72.0,9,Central Plains,STER,2016-08-17,0.7748671223607193
3526,STER_034,-103.019238,40.478666,2016,230,7.33,0.073,9.2,419.0,92.3,72.0,6,Central Plains,STER,2016-08-17,1.5870327455597726
3527,CLBJ_032,-97.59399599999999,33.406134,2016,175,5.14,,17.6,874.0773196,80.37685567,35.0,3,Southern Plains,CLBJ,2016-06-23,0.7046715109939843
3528,CLBJ_006,-97.566725,33.398235,2016,176,4.82,,17.6,874.0773196,80.37685567,35.0,7,Southern Plains,CLBJ,2016-06-24,0.5626931105654601
3529,CLBJ_003,-97.572744,33.403989,2016,229,4.87,,17.6,874.0773196,80.37685567,35.0,6,Southern Plains,CLBJ,2016-08-16,1.2363442544138499
3530,NIWO_001,-105.558975,40.042345000000005,2016,243,3.87,0.695,-0.5,705.0,73.3,16.0,8,Southern Rockies / Colorado Plateau,NIWO,2016-08-30,0.5136317933769421
3531,ONAQ_044,-112.453933,40.175366,2016,209,7.81,0.033,9.135862069,350.0068966,88.9857931,19.47586207,5,Great Basin,ONAQ,2016-07-27,0.6681776557761763
3532,BLAN_002,-77.980761,39.092296000000005,2017,277,5.04,0.149,11.63466667,990.8266667000001,85.45306667,14.34666667,4,Mid Atlantic,BLAN,2017-10-04,0.7620763556375315
3533,BLAN_001,-77.958389,39.087919,2017,277,5.42,0.171,11.63466667,990.8266667000001,85.45306667,14.34666667,7,Mid Atlantic,BLAN,2017-10-04,1.4377072570755696
3534,BLAN_038,-78.07091700000001,39.057722999999996,2017,278,5.4,0.153,11.63466667,990.8266667000001,85.45306667,14.34666667,5,Mid Atlantic,BLAN,2017-10-05,1.4077575576751076
3535,SCBI_003,-78.12037099999999,38.883308,2017,296,5.06,0.319,11.22938144,1015.396907,84.24376289,15.0,10,Mid Atlantic,SCBI,2017-10-23,1.6043329067210452
3536,SCBI_045,-78.139432,38.890566,2017,296,5.07,0.264,11.22938144,1015.396907,84.24376289,15.0,9,Mid Atlantic,SCBI,2017-10-23,0.582751300043614
3537,SERC_047,-76.560193,38.885634,2017,303,3.83,0.196,13.1,1072.0,84.41,13.0,15,Mid Atlantic,SERC,2017-10-30,1.4493751107353612
3538,SERC_049,-76.561509,38.886494,2017,303,3.14,0.322,13.1,1072.0,84.41,13.0,15,Mid Atlantic,SERC,2017-10-30,1.173298713991226
3539,SERC_049,-76.561509,38.886494,2017,303,3.32,0.212,13.1,1072.0,84.41,13.0,14,Mid Atlantic,SERC,2017-10-30,0.8102282139154077
3540,DSNY_041,-81.432746,28.125082,2017,241,3.89,0.23,22.4,1208.0,42.99,51.0,5,Southeast,DSNY,2017-08-29,1.2176377706518884
3541,JERC_047,-84.467178,31.198433,2017,206,5.41,0.094,19.3,1326.0,62.92,23.0,16,Southeast,JERC,2017-07-25,2.1811723189451118
3542,JERC_049,-84.464108,31.196488000000002,2017,206,4.75,0.07400000000000001,19.3,1326.0,62.92,23.0,12,Southeast,JERC,2017-07-25,1.4172107306600559
3543,OSBS_026,-81.992056,29.693584,2017,192,4.59,0.087,20.28092105,1313.953947,53.00914474,41.0,12,Southeast,OSBS,2017-07-11,0.7901360328223827
3544,STEI_004,-90.064162,45.797883,2017,109,4.41,0.297,4.148387097,810.8951613,111.0433871,44.25,24,Great Lakes,STEI,2017-04-19,1.6861946829377215
3545,STEI_060,-89.58706,45.506757,2017,110,3.48,2.654,4.148387097,810.8951613,111.0433871,44.25,7,Great Lakes,STEI,2017-04-20,0.9131189667806349
3546,STEI_008,-90.06210899999999,45.802505,2017,186,4.18,0.195,4.148387097,810.8951613,111.0433871,44.25,15,Great Lakes,STEI,2017-07-05,1.650975271136013
3547,STEI_059,-89.588327,45.508883000000004,2017,187,4.12,0.325,4.148387097,810.8951613,111.0433871,44.25,6,Great Lakes,STEI,2017-07-06,0.49123692496778937
3548,STEI_060,-89.58706,45.506757,2017,187,3.22,2.036,4.148387097,810.8951613,111.0433871,44.25,6,Great Lakes,STEI,2017-07-06,0.4952796940484519
3549,TREE_046,-89.592162,45.49355,2017,291,4.38,0.245,4.5,808.0,110.84,44.0,3,Great Lakes,TREE,2017-10-18,0.9247870937264718
3550,KONA_048,-96.612665,39.108044,2017,289,4.76,0.24600000000000002,12.06153846,862.5384615,100.15,51.38461538,9,Prairie Peninsula,KONA,2017-10-16,1.047450562642827
3551,UKFS_003,-95.188064,39.052642,2017,303,5.31,0.379,12.6,965.0,96.96,46.0,11,Prairie Peninsula,UKFS,2017-10-30,1.568176322262791
3552,UKFS_004,-95.202721,39.043184000000004,2017,303,5.76,0.32299999999999995,12.6,965.0,96.96,46.0,9,Prairie Peninsula,UKFS,2017-10-30,1.1730535407074378
3553,UKFS_043,-95.194409,39.035201,2017,304,6.75,0.336,12.6,965.0,96.96,46.0,1,Prairie Peninsula,UKFS,2017-10-31,-0.0
3554,GRSM_060,-83.503985,35.686009999999996,2016,298,3.28,0.763,12.34144144,1379.207207,73.83837838,12.6036036,12,Appalachians / Cumberland Plateau,GRSM,2016-10-24,1.6445487145260997
3555,GRSM_055,-83.50223199999999,35.685522999999996,2016,298,5.2,0.447,12.34144144,1379.207207,73.83837838,12.6036036,11,Appalachians / Cumberland Plateau,GRSM,2016-10-24,1.3965606305220166
3556,GRSM_003,-83.474563,35.67661,2016,298,2.5,1.087,12.34144144,1379.207207,73.83837838,12.6036036,16,Appalachians / Cumberland Plateau,GRSM,2016-10-24,1.0218279355413966
3557,GRSM_016,-83.474652,35.593016,2016,299,3.02,3.89,12.34144144,1379.207207,73.83837838,12.6036036,20,Appalachians / Cumberland Plateau,GRSM,2016-10-25,1.819271149186865
3558,GRSM_016,-83.474652,35.593016,2016,299,2.74,2.458,12.34144144,1379.207207,73.83837838,12.6036036,21,Appalachians / Cumberland Plateau,GRSM,2016-10-25,2.3236090394445035
3559,GRSM_006,-83.645325,35.6789,2016,299,3.66,0.488,12.34144144,1379.207207,73.83837838,12.6036036,16,Appalachians / Cumberland Plateau,GRSM,2016-10-25,1.9767720703034788
3560,GRSM_007,-83.513992,35.686865999999995,2016,300,3.12,0.484,12.34144144,1379.207207,73.83837838,12.6036036,18,Appalachians / Cumberland Plateau,GRSM,2016-10-26,1.5350281321056591
3561,GRSM_006,-83.645325,35.6789,2017,114,4.48,0.59,12.34144144,1379.207207,73.83837838,12.6036036,11,Appalachians / Cumberland Plateau,GRSM,2017-04-24,1.4355671976299986
3562,GRSM_016,-83.474652,35.593016,2017,114,,3.5780000000000003,12.34144144,1379.207207,73.83837838,12.6036036,31,Appalachians / Cumberland Plateau,GRSM,2017-04-24,2.3294509849599088
3563,GRSM_058,-83.505443,35.691953999999996,2017,115,4.93,0.47700000000000004,12.34144144,1379.207207,73.83837838,12.6036036,9,Appalachians / Cumberland Plateau,GRSM,2017-04-25,0.8069109665870563
3564,GRSM_007,-83.513992,35.686865999999995,2017,116,5.96,0.7090000000000001,12.34144144,1379.207207,73.83837838,12.6036036,6,Appalachians / Cumberland Plateau,GRSM,2017-04-26,0.9873822076393766
3565,GRSM_006,-83.645325,35.6789,2017,198,2.87,1.024,12.34144144,1379.207207,73.83837838,12.6036036,13,Appalachians / Cumberland Plateau,GRSM,2017-07-17,2.0403843441074327
3566,GRSM_002,-83.587378,35.670427000000004,2017,198,2.84,1.253,12.34144144,1379.207207,73.83837838,12.6036036,19,Appalachians / Cumberland Plateau,GRSM,2017-07-17,1.5158881359777412
3567,GRSM_016,-83.474652,35.593016,2017,198,3.01,2.412,12.34144144,1379.207207,73.83837838,12.6036036,23,Appalachians / Cumberland Plateau,GRSM,2017-07-17,2.2742436805181048
3568,GRSM_016,-83.474652,35.593016,2017,198,2.48,3.016,12.34144144,1379.207207,73.83837838,12.6036036,25,Appalachians / Cumberland Plateau,GRSM,2017-07-17,1.7881979248373632
3569,GRSM_001,-83.53210200000001,35.684589,2017,198,4.21,0.556,12.34144144,1379.207207,73.83837838,12.6036036,10,Appalachians / Cumberland Plateau,GRSM,2017-07-17,1.850929130848372
3570,GRSM_001,-83.53210200000001,35.684589,2017,198,3.64,0.413,12.34144144,1379.207207,73.83837838,12.6036036,22,Appalachians / Cumberland Plateau,GRSM,2017-07-17,2.2263059066369353
3571,GRSM_058,-83.505443,35.691953999999996,2017,199,4.32,0.508,12.34144144,1379.207207,73.83837838,12.6036036,9,Appalachians / Cumberland Plateau,GRSM,2017-07-18,0.3652138477543004
3572,GRSM_003,-83.474563,35.67661,2017,199,3.0,0.8009999999999999,12.34144144,1379.207207,73.83837838,12.6036036,24,Appalachians / Cumberland Plateau,GRSM,2017-07-18,2.114145972139298
3573,GRSM_007,-83.513992,35.686865999999995,2017,200,3.89,0.72,12.34144144,1379.207207,73.83837838,12.6036036,15,Appalachians / Cumberland Plateau,GRSM,2017-07-19,1.2819701075140941
3574,GRSM_058,-83.505443,35.691953999999996,2017,292,5.87,0.499,12.34144144,1379.207207,73.83837838,12.6036036,8,Appalachians / Cumberland Plateau,GRSM,2017-10-19,0.9851080731374096
3575,GRSM_060,-83.503985,35.686009999999996,2017,292,4.14,0.841,12.34144144,1379.207207,73.83837838,12.6036036,12,Appalachians / Cumberland Plateau,GRSM,2017-10-19,1.1886564697285218
3576,GRSM_059,-83.506609,35.686509,2017,292,3.73,2.029,12.34144144,1379.207207,73.83837838,12.6036036,13,Appalachians / Cumberland Plateau,GRSM,2017-10-19,0.8930427208826001
3577,GRSM_059,-83.506609,35.686509,2017,292,3.82,1.14,12.34144144,1379.207207,73.83837838,12.6036036,15,Appalachians / Cumberland Plateau,GRSM,2017-10-19,1.380829446232687
3578,ORNL_002,-84.212753,35.982199,2016,307,3.59,0.013999999999999999,13.9,1356.0,79.16,15.0,23,Appalachians / Cumberland Plateau,ORNL,2016-11-02,1.6713573690164618
3579,ORNL_021,-84.221347,35.955641,2016,307,6.38,0.359,13.9,1356.0,79.16,15.0,5,Appalachians / Cumberland Plateau,ORNL,2016-11-02,1.3625593571754795
3580,ORNL_029,-84.261838,35.957646000000004,2016,307,5.02,0.159,13.9,1356.0,79.16,15.0,19,Appalachians / Cumberland Plateau,ORNL,2016-11-02,1.700692935431277
3581,ORNL_001,-84.27010899999999,35.930248,2016,308,3.89,0.091,13.9,1356.0,79.16,15.0,22,Appalachians / Cumberland Plateau,ORNL,2016-11-03,2.0610784309369343
3582,ORNL_043,-84.287233,35.963926,2016,308,3.54,0.049,13.9,1356.0,79.16,15.0,33,Appalachians / Cumberland Plateau,ORNL,2016-11-03,2.490866034388157
3583,ORNL_043,-84.287233,35.963926,2016,308,3.43,0.17800000000000002,13.9,1356.0,79.16,15.0,20,Appalachians / Cumberland Plateau,ORNL,2016-11-03,1.712277964453444
3584,ORNL_053,-84.28685899999999,35.965252,2016,308,4.33,0.7290000000000001,13.9,1356.0,79.16,15.0,32,Appalachians / Cumberland Plateau,ORNL,2016-11-03,2.1067316772291407
3585,ORNL_053,-84.28685899999999,35.965252,2016,308,4.3,0.016,13.9,1356.0,79.16,15.0,32,Appalachians / Cumberland Plateau,ORNL,2016-11-03,1.4309113766778678
3586,ORNL_053,-84.28685899999999,35.965252,2016,308,4.18,0.019,13.9,1356.0,79.16,15.0,14,Appalachians / Cumberland Plateau,ORNL,2016-11-03,1.3504888021517338
3587,ORNL_046,-84.285882,35.964418,2016,308,4.17,0.037000000000000005,13.9,1356.0,79.16,15.0,27,Appalachians / Cumberland Plateau,ORNL,2016-11-03,1.8629906436176762
3588,ORNL_021,-84.221347,35.955641,2017,94,5.76,0.441,13.9,1356.0,79.16,15.0,10,Appalachians / Cumberland Plateau,ORNL,2017-04-04,1.456033023627125
3589,ORNL_003,-84.230646,35.965875,2017,94,4.25,0.48100000000000004,13.9,1356.0,79.16,15.0,29,Appalachians / Cumberland Plateau,ORNL,2017-04-04,1.4906515278869452
3590,ORNL_002,-84.212753,35.982199,2017,95,3.19,0.45399999999999996,13.9,1356.0,79.16,15.0,21,Appalachians / Cumberland Plateau,ORNL,2017-04-05,1.5735623684681557
3591,ORNL_002,-84.212753,35.982199,2017,95,3.16,0.518,13.9,1356.0,79.16,15.0,20,Appalachians / Cumberland Plateau,ORNL,2017-04-05,1.4097963494586632
3592,ORNL_002,-84.212753,35.982199,2017,95,4.11,0.46399999999999997,13.9,1356.0,79.16,15.0,23,Appalachians / Cumberland Plateau,ORNL,2017-04-05,2.2485165781343825
3593,ORNL_001,-84.27010899999999,35.930248,2017,96,3.85,0.39299999999999996,13.9,1356.0,79.16,15.0,14,Appalachians / Cumberland Plateau,ORNL,2017-04-06,1.0620086320386153
3594,ORNL_001,-84.27010899999999,35.930248,2017,96,3.99,0.503,13.9,1356.0,79.16,15.0,16,Appalachians / Cumberland Plateau,ORNL,2017-04-06,1.753354479254645
3595,ORNL_001,-84.27010899999999,35.930248,2017,96,3.4,0.575,13.9,1356.0,79.16,15.0,35,Appalachians / Cumberland Plateau,ORNL,2017-04-06,2.3148296986837145
3596,ORNL_046,-84.285882,35.964418,2017,96,4.01,0.711,13.9,1356.0,79.16,15.0,16,Appalachians / Cumberland Plateau,ORNL,2017-04-06,1.5524437479833522
3597,ORNL_043,-84.287233,35.963926,2017,96,3.33,0.755,13.9,1356.0,79.16,15.0,18,Appalachians / Cumberland Plateau,ORNL,2017-04-06,1.9705901999473936
3598,ORNL_021,-84.221347,35.955641,2017,170,5.69,0.24100000000000002,13.9,1356.0,79.16,15.0,12,Appalachians / Cumberland Plateau,ORNL,2017-06-19,1.676920513826204
3599,ORNL_021,-84.221347,35.955641,2017,170,5.17,0.188,13.9,1356.0,79.16,15.0,10,Appalachians / Cumberland Plateau,ORNL,2017-06-19,1.5527908165753381
3600,ORNL_003,-84.230646,35.965875,2017,170,3.98,0.255,13.9,1356.0,79.16,15.0,20,Appalachians / Cumberland Plateau,ORNL,2017-06-19,1.584429371745253
3601,ORNL_003,-84.230646,35.965875,2017,170,4.89,0.28800000000000003,13.9,1356.0,79.16,15.0,23,Appalachians / Cumberland Plateau,ORNL,2017-06-19,1.772332223563277
3602,ORNL_002,-84.212753,35.982199,2017,170,4.6,0.245,13.9,1356.0,79.16,15.0,10,Appalachians / Cumberland Plateau,ORNL,2017-06-19,1.2809967473666592
3603,ORNL_001,-84.27010899999999,35.930248,2017,170,3.48,0.231,13.9,1356.0,79.16,15.0,10,Appalachians / Cumberland Plateau,ORNL,2017-06-19,0.5843204694392752
3604,ORNL_027,-84.263286,35.916313,2017,172,4.02,0.165,13.9,1356.0,79.16,15.0,9,Appalachians / Cumberland Plateau,ORNL,2017-06-21,0.23085259670580804
3605,ORNL_027,-84.263286,35.916313,2017,172,5.36,0.18899999999999997,13.9,1356.0,79.16,15.0,11,Appalachians / Cumberland Plateau,ORNL,2017-06-21,1.2978585898905826
3606,ORNL_027,-84.263286,35.916313,2017,172,3.92,0.191,13.9,1356.0,79.16,15.0,14,Appalachians / Cumberland Plateau,ORNL,2017-06-21,1.6125178349717113
3607,ORNL_049,-84.278894,35.964791999999996,2017,172,4.05,0.156,13.9,1356.0,79.16,15.0,14,Appalachians / Cumberland Plateau,ORNL,2017-06-21,1.8121456322950247
3608,ORNL_049,-84.278894,35.964791999999996,2017,172,4.03,0.17800000000000002,13.9,1356.0,79.16,15.0,19,Appalachians / Cumberland Plateau,ORNL,2017-06-21,1.8123685808356589
3609,ORNL_046,-84.285882,35.964418,2017,172,4.0,0.21899999999999997,13.9,1356.0,79.16,15.0,27,Appalachians / Cumberland Plateau,ORNL,2017-06-21,2.06704438630401
3610,ORNL_053,-84.28685899999999,35.965252,2017,172,3.81,0.36700000000000005,13.9,1356.0,79.16,15.0,23,Appalachians / Cumberland Plateau,ORNL,2017-06-21,1.0671620305083083
3611,ORNL_043,-84.287233,35.963926,2017,172,3.93,0.131,13.9,1356.0,79.16,15.0,17,Appalachians / Cumberland Plateau,ORNL,2017-06-21,2.291853533570541
3612,ORNL_029,-84.261838,35.957646000000004,2017,172,6.26,0.281,13.9,1356.0,79.16,15.0,14,Appalachians / Cumberland Plateau,ORNL,2017-06-21,1.2367939005181119
3613,ORNL_029,-84.261838,35.957646000000004,2017,172,6.28,0.24100000000000002,13.9,1356.0,79.16,15.0,14,Appalachians / Cumberland Plateau,ORNL,2017-06-21,0.8798937932597494
3614,TALL_001,-87.432705,32.977665,2017,96,4.62,0.873,17.1,1425.0,71.54,18.0,18,Ozarks Complex,TALL,2017-04-06,2.195805130850962
3615,TALL_003,-87.41533299999999,32.893534,2017,96,4.16,0.134,17.1,1425.0,71.54,18.0,13,Ozarks Complex,TALL,2017-04-06,1.457029803416423
3616,TALL_003,-87.41533299999999,32.893534,2017,96,4.82,0.132,17.1,1425.0,71.54,18.0,11,Ozarks Complex,TALL,2017-04-06,1.4211787752165552
3617,NOGP_003,-100.916415,46.800934000000005,2017,278,7.44,0.34299999999999997,5.4,418.0,115.24,65.0,18,Northern Plains,NOGP,2017-10-05,1.4393549598397004
3618,CPER_045,-104.750288,40.817292,2016,319,5.42,0.032,8.452466368,364.7399103,85.24955157,58.21076233,3,Central Plains,CPER,2016-11-14,0.9344359631484513
3619,CPER_045,-104.750288,40.817292,2016,319,5.72,0.040999999999999995,8.452466368,364.7399103,85.24955157,58.21076233,4,Central Plains,CPER,2016-11-14,1.1559989700084856
3620,CPER_046,-104.747096,40.817296999999996,2016,319,6.25,0.033,8.452466368,364.7399103,85.24955157,58.21076233,2,Central Plains,CPER,2016-11-14,0.3594451475127912
3621,CPER_002,-104.729248,40.810934,2016,320,6.39,0.037000000000000005,8.452466368,364.7399103,85.24955157,58.21076233,4,Central Plains,CPER,2016-11-15,1.1602425084183676
3622,CPER_047,-104.74671500000001,40.818371,2017,93,6.28,0.10300000000000001,8.452466368,364.7399103,85.24955157,58.21076233,8,Central Plains,CPER,2017-04-03,1.0712213546768972
3623,CPER_003,-104.707164,40.818451,2017,93,7.2,0.067,8.452466368,364.7399103,85.24955157,58.21076233,4,Central Plains,CPER,2017-04-03,1.0796897644704218
3624,CPER_004,-104.696873,40.81275,2017,191,7.76,0.048,8.452466368,364.7399103,85.24955157,58.21076233,2,Central Plains,CPER,2017-07-10,0.6474466390346325
3625,CPER_004,-104.696873,40.81275,2017,191,7.45,0.033,8.452466368,364.7399103,85.24955157,58.21076233,3,Central Plains,CPER,2017-07-10,0.16481000870391405
3626,CPER_003,-104.707164,40.818451,2017,191,7.48,0.046,8.452466368,364.7399103,85.24955157,58.21076233,3,Central Plains,CPER,2017-07-10,0.8568409950394724
3627,CPER_001,-104.699535,40.850865999999996,2017,191,7.49,0.084,8.452466368,364.7399103,85.24955157,58.21076233,4,Central Plains,CPER,2017-07-10,0.4684683840914995
3628,CPER_047,-104.74671500000001,40.818371,2017,191,5.48,0.065,8.452466368,364.7399103,85.24955157,58.21076233,14,Central Plains,CPER,2017-07-10,2.1440847592601204
3629,CPER_047,-104.74671500000001,40.818371,2017,191,5.31,0.048,8.452466368,364.7399103,85.24955157,58.21076233,3,Central Plains,CPER,2017-07-10,0.13373240954711868
3630,CPER_005,-104.72800600000001,40.853093,2017,191,6.74,0.08,8.452466368,364.7399103,85.24955157,58.21076233,4,Central Plains,CPER,2017-07-10,1.310822856413255
3631,CPER_048,-104.748858,40.818931,2017,191,6.25,0.049,8.452466368,364.7399103,85.24955157,58.21076233,6,Central Plains,CPER,2017-07-10,1.509384344289687
